date,year,month,day,model,scenario,pr_mm_day,tas_c,tasmin_c,tasmax_c,rh_pct,rsds_mj_m2_day,rlds_mj_m2_day,sfcWind_ms
2015-01-01,2015,1,1,CNRM-ESM2-1,ssp585,0.022239078235975658,15.322628734150891,8.182302072660542,22.462955395641245,70.59413505512508,20.287903891041243,26.368195374935965,5.870325586183476
2015-01-02,2015,1,2,CNRM-ESM2-1,ssp585,0.0160304180620888,17.052862849001045,10.09659253730151,24.00912849134437,75.58279756639824,18.969915508132686,27.13522090804304,4.033710724669076
2015-01-03,2015,1,3,CNRM-ESM2-1,ssp585,1.4888906592816176,16.906121992934622,11.372653381681204,22.4395956070697,79.89173468084282,17.171597547387297,27.70340346919826,2.976451717439245
2015-01-04,2015,1,4,CNRM-ESM2-1,ssp585,4.536472777187152,17.927410588498997,13.412610563684705,22.442223787568327,80.2839926214166,17.59105512295082,28.655533416047646,3.052184362880519
2015-01-05,2015,1,5,CNRM-ESM2-1,ssp585,7.501288665626503,17.484964739690085,12.933658520641245,22.036260786212882,82.83775100291102,17.24245224609375,28.365971902215676,1.2641782219944104
2015-01-06,2015,1,6,CNRM-ESM2-1,ssp585,3.831540479813321,18.099133167371093,13.863473927649016,22.334805581348213,82.61868619658256,16.62326687051742,28.79077540343238,1.3357828757801995
2015-01-07,2015,1,7,CNRM-ESM2-1,ssp585,5.767396432309426,16.558626001910458,11.545306830067473,21.57195784772031,84.17697364515294,16.48394667888704,28.630714890176744,1.3910190231813107
2015-01-08,2015,1,8,CNRM-ESM2-1,ssp585,4.799421683152313,17.229740063609995,12.151685771004122,22.307810532199902,82.60888751087293,17.025466336609888,28.595411689933407,1.055115353214285
2015-01-09,2015,1,9,CNRM-ESM2-1,ssp585,3.7050884211298505,16.67785150913595,11.84465392065832,21.51102324939167,81.7399085623319,17.04810708408043,28.27648009733607,1.4378471335426706
2015-01-10,2015,1,10,CNRM-ESM2-1,ssp585,0.0,16.306826798902858,10.087461110933255,22.526179312617426,73.80503482505924,20.18583225057633,27.241235343557886,1.253404269452955
2015-01-11,2015,1,11,CNRM-ESM2-1,ssp585,0.0,14.82604820376539,7.139701701513427,22.51239170428836,74.95844856637424,20.11520830078125,26.599670435771007,1.182117768324138
2015-01-12,2015,1,12,CNRM-ESM2-1,ssp585,0.5022280269586786,17.290374655801767,8.921359269605983,25.65940438359164,74.2528540189149,19.591469737768957,26.712723181352462,0.9657079802184808
2015-01-13,2015,1,13,CNRM-ESM2-1,ssp585,0.0,16.463085137038956,9.178297599417288,23.747869672931632,76.00494772488953,19.921429240842727,27.034501421618856,0.985799622014572
2015-01-14,2015,1,14,CNRM-ESM2-1,ssp585,2.356830451849344,15.104321155652345,11.38595120789577,18.82268093088288,80.60299628419303,12.881996213018699,28.42544132140113,1.471642056449515
2015-01-15,2015,1,15,CNRM-ESM2-1,ssp585,0.0,15.173554367315596,7.7196819367956175,22.62740862069888,75.17907339627625,20.142413208408044,27.222898160540474,2.324200604131313
2015-01-16,2015,1,16,CNRM-ESM2-1,ssp585,0.6620030896899196,16.47989698733139,12.084035471098042,20.87575650241208,73.47824922155161,18.728155082927767,27.999455345478996,3.9264170068209285
2015-01-17,2015,1,17,CNRM-ESM2-1,ssp585,0.13460206568286923,13.307377449410886,7.1700980431395385,19.444656355394063,69.84090469443733,21.33795518218494,26.049736633901126,7.656911037007316
2015-01-18,2015,1,18,CNRM-ESM2-1,ssp585,0.03185922549492403,14.820772831817816,6.91365433156167,22.72789600143018,69.36987333870977,20.708890770683915,26.258308910732584,5.16160077736026
2015-01-19,2015,1,19,CNRM-ESM2-1,ssp585,0.0,16.71772997913467,9.198358821347787,24.237086795327468,75.23695444409314,20.630712881019466,26.840993295338112,0.8792354070423731
2015-01-20,2015,1,20,CNRM-ESM2-1,ssp585,0.17159939236050573,15.9088392247268,9.466953698663787,22.35073142129869,73.25182726083558,17.981463406121925,27.23699578797388,3.062324966889262
2015-01-21,2015,1,21,CNRM-ESM2-1,ssp585,0.08130278522867974,14.638811522103422,8.365559128724835,20.91207158656722,70.18753130970106,20.613702349353233,27.048368256915985,6.568044052749384
2015-01-22,2015,1,22,CNRM-ESM2-1,ssp585,0.007972535634686867,15.680256227587112,8.186851693241996,23.17367393618727,75.7109870702191,20.633297845158815,26.95898370741547,1.5930927789927831
2015-01-23,2015,1,23,CNRM-ESM2-1,ssp585,0.0,17.05305462613134,10.216050344998742,23.890063910145603,71.00309253129802,19.7802579645876,27.459629527407785,1.089051131993695
