date,year,month,day,model,scenario,pr_mm_day,tas_c,tasmin_c,tasmax_c,rh_pct,rsds_mj_m2_day,rlds_mj_m2_day,sfcWind_ms
2015-01-01,2015,1,1,GFDL-ESM4,ssp245,0.0,16.119019621968942,10.816343613921642,21.421698631745244,71.98617286890581,19.583197212794573,27.101807673219774,3.111564259711511
2015-01-02,2015,1,2,GFDL-ESM4,ssp245,0.0,16.711371816833182,10.92104141985786,22.5017165554026,73.10260626787696,19.674389845350923,27.14962889024078,2.840763924551792
2015-01-03,2015,1,3,GFDL-ESM4,ssp245,5.85949153021039,16.207111196048945,11.432702970244216,20.981529094091552,80.03883382661748,16.144434444640112,27.749336204853996,1.3614194406186297
2015-01-04,2015,1,4,GFDL-ESM4,ssp245,13.887694811631667,15.235917455120838,9.209201233243704,21.262641348083186,81.82943150254546,18.072992141073257,27.407251570504616,1.0262297307207284
2015-01-05,2015,1,5,GFDL-ESM4,ssp245,0.0,14.353133138020855,6.171807861328148,22.5344745906976,72.6000345782504,20.798513892802255,26.292354669889857,0.9953100622677412
2015-01-06,2015,1,6,GFDL-ESM4,ssp245,0.0,14.677514148149356,7.394227641788359,21.960800654510354,74.86422537715058,19.250595306896773,26.250553269082992,1.5085413169339708
2015-01-07,2015,1,7,GFDL-ESM4,ssp245,0.0,14.116044908534006,7.09760512054946,21.134502873655247,75.3991557887343,19.516203657306608,25.89435896196209,1.98035724957784
2015-01-08,2015,1,8,GFDL-ESM4,ssp245,0.0,14.000952615373144,6.562198726466467,21.439716176517695,73.50942313605971,19.52156157066471,25.31683358414447,1.6824151140744568
2015-01-09,2015,1,9,GFDL-ESM4,ssp245,1.995104336376363,13.45766668267591,7.97053659574584,18.94477592426573,74.79247659151672,18.260418906089907,26.619454644275105,7.130901667589698
2015-01-10,2015,1,10,GFDL-ESM4,ssp245,0.0,12.000366444405335,4.207650840217322,19.79307737923713,72.11278200410102,19.402264426709785,25.395888348488732,6.609270893159461
2015-01-11,2015,1,11,GFDL-ESM4,ssp245,0.0,14.506920719667884,7.4188825096589195,21.59494625570998,75.06462468215025,20.529655361488217,26.423808715420083,3.2011001852692154
2015-01-12,2015,1,12,GFDL-ESM4,ssp245,0.0,15.438178457458186,8.397445662034688,22.478880735303555,76.65770804816908,20.35242988121158,26.432357605981043,1.9468707269658156
2015-01-13,2015,1,13,GFDL-ESM4,ssp245,0.0,16.148330505037592,9.129166133025977,23.16749370971015,75.15039971356835,20.455319963498976,26.615669439997443,3.2927337226971902
2015-01-14,2015,1,14,GFDL-ESM4,ssp245,3.2221308432244617,16.051647815808597,11.2146890608991,20.888624414329342,79.05523785867327,18.08110476994749,27.61399201940318,6.998295252440405
2015-01-15,2015,1,15,GFDL-ESM4,ssp245,0.0,12.881128596738408,6.8577893199816655,18.904448028731238,78.63240843392461,18.93020289286629,26.57266774141906,8.414318392185566
2015-01-16,2015,1,16,GFDL-ESM4,ssp245,0.0,12.717084940925995,6.191035269648674,19.24313161047432,77.61689579030855,18.679991841700822,25.87823840932377,6.810754067259409
2015-01-17,2015,1,17,GFDL-ESM4,ssp245,0.0,13.837705918609142,6.855678770972103,20.81974574021305,73.79322969196924,20.47371292104252,26.1473783635374,4.224852874630788
2015-01-18,2015,1,18,GFDL-ESM4,ssp245,0.0,14.714778779243533,9.709659497203745,19.719906566182143,71.47847701942986,19.798048071689294,26.7248161533043,5.960380971106024
2015-01-19,2015,1,19,GFDL-ESM4,ssp245,0.0,13.584921981728165,6.745738111819097,20.424095679111193,73.18162657524067,20.53228383148694,25.739969425589138,4.291709667997933
2015-01-20,2015,1,20,GFDL-ESM4,ssp245,0.0,13.140465308017442,5.635289159889453,20.645647959891587,77.01167459956935,19.468710754994877,25.99889820376537,1.8722018589738938
2015-01-21,2015,1,21,GFDL-ESM4,ssp245,0.0,13.731052652994816,5.880325800994728,21.58178717608011,76.51217384546831,19.911084370197237,26.1153299980789,1.729438572633462
2015-01-22,2015,1,22,GFDL-ESM4,ssp245,0.0,15.209080997321147,9.279772048700075,21.138399618180095,70.1978723494733,20.05407479508197,26.678252262102973,4.000241928413266
2015-01-23,2015,1,23,GFDL-ESM4,ssp245,1.5724199176117106,16.07632569693479,10.61926259525489,21.533365952121777,75.56170712663828,19.068635785412397,27.680897720286886,3.4908715519097333
2015-01-24,2015,1,24,GFDL-ESM4,ssp245,0.8750775048402367,17.458055239818158,12.823713192132024,22.092384113249253,76.36011717749423,19.60024261974898,28.427227993724383,3.4092791002304828
2015-01-25,2015,1,25,GFDL-ESM4,ssp245,5.273934841427005,15.392185298732095,10.828849650732177,19.955523948461003,81.05258954157595,14.2576576460041,27.956393391393448,7.586430906598035
2015-01-26,2015,1,26,GFDL-ESM4,ssp245,0.3278769633518513,14.043883009947086,9.00355761585342,19.08419522978571,76.52227262069619,17.160461783587348,27.82828189837347,7.481425983658254
2015-01-27,2015,1,27,GFDL-ESM4,ssp245,0.0,13.78828661975967,7.9458405374829475,19.630742374274273,76.20792814160957,17.914232776479253,26.851040663422133,6.0195178177838775
2015-01-28,2015,1,28,GFDL-ESM4,ssp245,0.5435583849755291,14.370804983670617,10.133468444490715,18.608138020833355,79.93780213236157,15.36041606605405,27.61748581582992,5.5040650029000036
2015-01-29,2015,1,29,GFDL-ESM4,ssp245,0.35346494820617813,13.928146345628436,9.766679840921727,18.089609848606155,73.10288830533054,14.29160169697746,27.90748462154201,6.5809227104395465
2015-01-30,2015,1,30,GFDL-ESM4,ssp245,0.0,13.7935631590463,7.972170870421386,19.614968621926252,75.01288746484641,18.282433065445698,27.494627069992315,6.129844678555681
2015-01-31,2015,1,31,GFDL-ESM4,ssp245,0.0,14.468694201193241,7.755153868628352,21.18223920311435,72.56400549216349,21.0829271340292,26.861072787525618,4.8401191690580445
2015-02-01,2015,2,1,GFDL-ESM4,ssp245,0.0,14.909114383218089,7.8696109625811355,21.948635980991742,73.00188516919079,20.872738663870393,26.60599529008709,2.93262815866314
2015-02-02,2015,2,2,GFDL-ESM4,ssp245,0.0,15.636582905086685,8.510007831177447,22.763145305029056,75.85980766588223,20.205358838691087,27.265087043737193,1.717517175961062
2015-02-03,2015,2,3,GFDL-ESM4,ssp245,0.9939796557043085,17.01789087180885,11.219301384264027,22.81647568999746,76.14377381371669,20.163764305039702,27.742768325755634,3.1221801400836044
2015-02-04,2015,2,4,GFDL-ESM4,ssp245,0.924912437350016,16.815393066406273,11.793195447244301,21.837572508431546,78.00289062333238,18.89320092533299,28.64597499359631,3.0667529783613694
2015-02-05,2015,2,5,GFDL-ESM4,ssp245,1.1120055060734453,16.920288486168054,11.753535603174118,22.087032864263172,74.03656047550055,20.06903783539319,28.109247492955944,3.1811817630392607
2015-02-06,2015,2,6,GFDL-ESM4,ssp245,0.0,16.90770623879357,11.22661759840337,22.588781704928728,73.30701138022167,21.898518850858096,27.614788798347845,2.533347114187772
2015-02-07,2015,2,7,GFDL-ESM4,ssp245,0.0,16.915057139579087,11.212784463851202,22.617355663528883,75.04969037165407,20.395677334944928,28.02260618276127,2.208362428216986
2015-02-08,2015,2,8,GFDL-ESM4,ssp245,4.468019883201809,16.437179548753438,11.850241639184192,21.024108953423863,75.88867792014868,17.30487391137295,28.624570571849382,5.288213568307012
2015-02-09,2015,2,9,GFDL-ESM4,ssp245,1.9059449377981181,14.774322576470736,9.916922880912763,19.63172393965593,80.4981208759579,17.7147545210041,28.334504263255642,7.583535843208188
2015-02-10,2015,2,10,GFDL-ESM4,ssp245,0.2322888289855938,12.645708661522391,8.385538803684277,16.90585867459659,77.90588424765998,15.280133397637039,27.734557396260243,10.419239299544872
2015-02-11,2015,2,11,GFDL-ESM4,ssp245,0.0,12.590394300450416,5.9981996963584585,19.1825762305755,73.40620209740811,22.065021098552766,25.947832453893444,10.069183552851444
2015-02-12,2015,2,12,GFDL-ESM4,ssp245,2.477201596513146,13.391433865906786,8.42084313898141,18.362021591103165,78.43227190528411,19.611643827644723,26.5185316550333,8.944929534620275
