date,year,month,day,model,scenario,pr_mm_day,tas_c,tasmin_c,tasmax_c,rh_pct,rsds_mj_m2_day,rlds_mj_m2_day,sfcWind_ms
2015-01-01,2015,1,1,MPI-ESM1-2-HR,ssp585,0.0,16.539119599556035,10.15264215521476,22.925594042168314,75.63832417472464,19.39833317270748,27.083633448066088,3.6939934720107113
2015-01-02,2015,1,2,MPI-ESM1-2-HR,ssp585,1.559996899249811,17.4782790554026,11.11332300738561,23.843238105148586,72.85698741641853,18.14649105804944,27.59217596695697,2.880759824169138
2015-01-03,2015,1,3,MPI-ESM1-2-HR,ssp585,2.3330220565215116,18.118337562435986,12.970633151361874,23.26604547552726,77.05255393773481,17.372894022156764,28.473573944992317,3.8466093670475026
2015-01-04,2015,1,4,MPI-ESM1-2-HR,ssp585,0.8252894321931755,17.102945863484056,12.08286579736597,22.123016257364267,76.96543621626057,18.700629511398567,27.69759267418033,6.047470647780623
2015-01-05,2015,1,5,MPI-ESM1-2-HR,ssp585,0.2814384669468158,15.931852146836599,10.178702999594455,21.684978447585834,74.94223468551219,18.963192444448,27.07768179751537,5.883636021223225
2015-01-06,2015,1,6,MPI-ESM1-2-HR,ssp585,0.013672911522097236,16.433272965227996,10.884770194298605,21.9817985826503,75.54952844505102,19.774474855116548,27.110544318327356,6.034763161601917
2015-01-07,2015,1,7,MPI-ESM1-2-HR,ssp585,0.24312042832669428,16.74082111296109,11.381543502390734,22.10011189778648,74.95197025153155,18.540526003778176,27.671410878265885,5.8745300235644065
2015-01-08,2015,1,8,MPI-ESM1-2-HR,ssp585,0.8083302057710796,16.681919685739008,11.87632599710769,21.487526048337198,76.39973583117208,18.308328813396518,27.759890125512296,6.271673173852307
2015-01-09,2015,1,9,MPI-ESM1-2-HR,ssp585,0.16591721885590946,16.331193500789812,10.986120238590784,21.67624691822492,75.57923935019905,18.837347758709015,27.523217011398568,6.171689046536638
2015-01-10,2015,1,10,MPI-ESM1-2-HR,ssp585,1.284418657296108,16.49759034537229,12.131140603654394,20.86403208247953,75.70094457740993,17.948135979924437,28.158782317815064,5.78716268435202
2015-01-11,2015,1,11,MPI-ESM1-2-HR,ssp585,0.2192197829512612,15.83781031207311,10.542873261665408,21.13273468851394,75.64270544833826,19.5432152055584,26.959644025358607,6.553896322927841
2015-01-12,2015,1,12,MPI-ESM1-2-HR,ssp585,0.0,15.974520056886123,10.594234679175228,21.354797263223638,75.84860633891788,19.977521866194927,26.8671040871542,6.5694128411715145
2015-01-13,2015,1,13,MPI-ESM1-2-HR,ssp585,0.0,15.851616597827038,9.3739256144873,22.329302411522395,75.02239089715677,20.074801933113473,26.608709828060967,4.629278386225466
2015-01-14,2015,1,14,MPI-ESM1-2-HR,ssp585,0.0,15.555531386078403,8.05354524205945,23.057515695707416,71.16326170540898,20.404211233670594,26.471108697809942,2.2567123923796775
2015-01-15,2015,1,15,MPI-ESM1-2-HR,ssp585,0.0,16.28160360367574,9.086544916538616,23.476644447201608,76.09304509397413,20.056517650166498,26.81794677414191,3.1808454873131926
2015-01-16,2015,1,16,MPI-ESM1-2-HR,ssp585,0.0,17.20740002908344,9.515955757182827,24.898846302136725,71.94953243068007,18.849046548411884,27.179160947105533,2.2942773110228156
2015-01-17,2015,1,17,MPI-ESM1-2-HR,ssp585,0.0,17.319533951556117,10.636923768090442,24.002134462783918,78.86712834092438,16.15765534147669,28.091161028752563,1.6443273389274304
2015-01-18,2015,1,18,MPI-ESM1-2-HR,ssp585,0.49949191000406074,15.731481566715788,11.334307627860339,20.12864783448602,74.33103838644392,18.831007826107836,27.663668895683916,6.467618488874592
2015-01-19,2015,1,19,MPI-ESM1-2-HR,ssp585,0.0,13.00619196657277,5.68207194010419,20.330316662397564,71.42239596674351,20.44002579886014,25.98922477426998,6.806238778953345
2015-01-20,2015,1,20,MPI-ESM1-2-HR,ssp585,0.0,14.79746007033387,6.651521342960234,22.943394628639453,71.68422928273353,20.362016277375773,26.39267472944416,5.369953499465693
2015-01-21,2015,1,21,MPI-ESM1-2-HR,ssp585,0.8555540775395473,16.862459843536566,10.587378229860423,23.137528282957675,75.45523154670423,19.719687592853486,27.545142955942623,4.797555071408631
2015-01-22,2015,1,22,MPI-ESM1-2-HR,ssp585,1.5786234783695736,17.986254315819266,12.554400234535116,23.418113066459636,75.70678677584955,17.770912214235402,28.506456464523566,2.7323328211007873
2015-01-23,2015,1,23,MPI-ESM1-2-HR,ssp585,0.6170453108798476,16.604765078018296,10.799573621072426,22.409967874829256,75.53805796305339,19.8914370621478,27.802107104892418,2.366344613455684
2015-01-24,2015,1,24,MPI-ESM1-2-HR,ssp585,0.16462591552599257,16.509412988548092,10.430326601455794,22.588509047878265,73.64514301904565,20.04340008965164,27.541439446721316,2.5682282539013306
2015-01-25,2015,1,25,MPI-ESM1-2-HR,ssp585,0.19123266129248745,16.328433244215358,9.80162046672219,22.85526219769256,73.80822874809223,20.304315383260757,27.49496469966701,2.5279381770253835
2015-01-26,2015,1,26,MPI-ESM1-2-HR,ssp585,0.0,16.964076207895772,9.476817380144318,24.451328365138345,74.2361545250064,20.336219038966444,27.42433112512807,2.2813428021519564
2015-01-27,2015,1,27,MPI-ESM1-2-HR,ssp585,0.2657687978842391,17.044459008388856,11.0583738566748,23.030547161831905,74.66667692257407,20.169192624551744,27.80747314453125,3.513398451883285
2015-01-28,2015,1,28,MPI-ESM1-2-HR,ssp585,0.0,16.456681448514367,10.408415980938377,22.504946916090358,71.79588713932559,20.615482833311987,27.1906101994749,4.2206854820251465
2015-01-29,2015,1,29,MPI-ESM1-2-HR,ssp585,0.012062030977862468,16.630960166389197,10.401500997908151,22.86039648837733,72.12637078957479,20.57766259685579,27.45721388960041,2.895326601351545
2015-01-30,2015,1,30,MPI-ESM1-2-HR,ssp585,1.4642023719507498,16.579045596930523,10.522620762892782,22.63547043096826,72.47007155288112,18.317450520299694,28.05049722079918,1.965802416123979
2015-01-31,2015,1,31,MPI-ESM1-2-HR,ssp585,3.10678620866622,16.57947184244794,10.74373829325694,22.415203557248997,75.41381343987472,18.240792086641907,28.255427094006148,2.121755235182132
2015-02-01,2015,2,1,MPI-ESM1-2-HR,ssp585,3.6352530369901506,16.797423049009584,10.56226159601266,23.03256332314082,74.35196948442302,17.895582558753844,28.35944089395492,1.214441625146918
2015-02-02,2015,2,2,MPI-ESM1-2-HR,ssp585,0.11828648386624276,16.62642788913083,10.261926936582162,22.990959359257623,76.48348186055168,20.683737914638833,27.87870727138832,2.0757802418672324
2015-02-03,2015,2,3,MPI-ESM1-2-HR,ssp585,1.0775387479416019,16.766667834005744,9.99595740479852,23.537373260331307,75.28453218220362,20.920161577868853,27.863898190957993,1.9710645845027568
2015-02-04,2015,2,4,MPI-ESM1-2-HR,ssp585,5.218673995543332,17.366883725025637,11.834249927958528,22.899517522092747,81.18751421652206,20.46919010550077,28.58027078637295,2.9675003218520533
2015-02-05,2015,2,5,MPI-ESM1-2-HR,ssp585,3.796800431703813,16.280661060771024,8.923852205537079,23.637458409377157,79.50502447743233,20.957195092373205,27.972050342597342,2.3860988747226735
2015-02-06,2015,2,6,MPI-ESM1-2-HR,ssp585,2.073020064539169,17.327925284964163,10.69779816507644,23.958057908021708,78.3688302378837,19.325184521484374,28.482669428790985,2.370280914619321
2015-02-07,2015,2,7,MPI-ESM1-2-HR,ssp585,0.6253650695606532,18.635026842127754,13.404897454267013,23.865168903955368,72.7649282653475,20.94091772701076,28.89458068647541,2.1254864781280682
2015-02-08,2015,2,8,MPI-ESM1-2-HR,ssp585,0.0,17.12768061069845,11.220378004397222,23.03498872016951,70.62870192397487,21.562758163101947,27.74661717149078,2.871221284397313
2015-02-09,2015,2,9,MPI-ESM1-2-HR,ssp585,0.1668874188610181,16.291748780631,10.970882294868533,21.612597422782216,69.68122363481365,17.267400669985914,28.16844380283043,2.0077560469101035
2015-02-10,2015,2,10,MPI-ESM1-2-HR,ssp585,0.107049978968924,16.57734561774251,10.981787909836088,22.172918167531186,73.67117534699987,18.73660768282531,28.748408520107585,1.8643049581454751
2015-02-11,2015,2,11,MPI-ESM1-2-HR,ssp585,0.04524720062348576,16.46654746467301,9.369467379877499,23.56361637636614,73.40426627404051,20.571302103611682,27.811976573706456,1.6669602094452238
2015-02-12,2015,2,12,MPI-ESM1-2-HR,ssp585,0.0,17.56378080441003,11.741154638405078,23.386423146399018,68.07151490091626,22.072877900870903,27.81951963530994,4.0934743803055555
2015-02-13,2015,2,13,MPI-ESM1-2-HR,ssp585,0.7521861062130365,16.598959067089332,11.232989935536224,21.964915024387402,68.63159988486701,20.860394303118596,27.56249713274846,6.808082976627871
2015-02-14,2015,2,14,MPI-ESM1-2-HR,ssp585,3.692893222638513,16.352943862331394,11.795685047920959,20.910188335147733,77.20738257736457,18.56921857549949,28.18784617699795,7.051826021058963
2015-02-15,2015,2,15,MPI-ESM1-2-HR,ssp585,0.01173059035267454,15.723086731290579,9.6659276409879,21.780245821593258,72.27562096600975,20.987461525838885,27.758194686539444,5.284761071856556
2015-02-16,2015,2,16,MPI-ESM1-2-HR,ssp585,0.0,16.046779011377243,10.564374646463053,21.529184543630485,70.45627990055605,16.488232463498978,28.359705257428278,2.9072690453034276
2015-02-17,2015,2,17,MPI-ESM1-2-HR,ssp585,1.4286165378537397,18.29578310440149,12.92625125405569,23.665314954747288,69.26418633799736,19.781500370613475,29.07725174020236,1.4076599397294507
2015-02-18,2015,2,18,MPI-ESM1-2-HR,ssp585,6.821723694943624,17.52090577505979,13.688169118745755,21.353636928204,78.90283753441983,15.933782315413682,29.518350350601946,1.9639073265054838
2015-02-19,2015,2,19,MPI-ESM1-2-HR,ssp585,0.378826638582529,14.599692823066107,9.615715218632623,19.583671594838652,72.9373103907851,16.979306101114243,28.70643178470799,4.455771326367321
2015-02-20,2015,2,20,MPI-ESM1-2-HR,ssp585,2.5552272955032036,15.267840342704087,10.922785924692645,19.61291760720844,71.2746457793022,16.967583933945953,28.64404704789959,2.6076751537010314
2015-02-21,2015,2,21,MPI-ESM1-2-HR,ssp585,3.0315290995278077,15.477535793950672,10.055915440627157,20.899175992038103,68.54482748729934,20.49196606765497,28.393179525806868,2.2101500998429264
2015-02-22,2015,2,22,MPI-ESM1-2-HR,ssp585,0.034746227441649,15.743760806224408,8.704659450510183,22.782848987683593,65.33107920162014,23.225039792520494,27.208747611424183,3.0626593495978685
2015-02-23,2015,2,23,MPI-ESM1-2-HR,ssp585,0.0,17.23702809484932,10.674450216658151,23.79961264354937,66.63868634166613,22.56562212314293,27.81068573418289,3.973115780314461
2015-02-24,2015,2,24,MPI-ESM1-2-HR,ssp585,0.10727447398926787,17.752839869097958,11.832972692270772,23.672716718163016,68.26302937992284,22.244174524526127,28.14664077548668,5.2664433046768275
2015-02-25,2015,2,25,MPI-ESM1-2-HR,ssp585,0.0,17.286890815776577,11.43634773629613,23.13742889237536,66.14013146572425,23.37508756083504,27.6524983430456,5.956221179232571
2015-02-26,2015,2,26,MPI-ESM1-2-HR,ssp585,0.0,15.759976813311155,8.596404762476542,22.923545362128607,62.3553218737326,24.602057557953383,26.38542166367828,4.55902912317078
2015-02-27,2015,2,27,MPI-ESM1-2-HR,ssp585,0.0,16.7972419446935,9.200370480063206,24.394085893474667,63.02385722092592,23.34710792616547,27.230739963819158,2.587593857707873
2015-02-28,2015,2,28,MPI-ESM1-2-HR,ssp585,0.0,17.691263567815085,11.556530461545872,23.826011015678386,65.18837821418471,23.54763711577869,27.85382736616291,3.5698355625235965
2015-03-01,2015,3,1,MPI-ESM1-2-HR,ssp585,0.0,17.252005555199815,10.245185460158407,24.25880280374831,63.096021641799005,24.154471855788938,27.40868251632941,4.751709557621857
2015-03-02,2015,3,2,MPI-ESM1-2-HR,ssp585,0.0,16.425481477330965,9.002166981514709,23.84881415028392,60.30953941970576,25.49640624839908,26.455723732069675,4.641647010553079
2015-03-03,2015,3,3,MPI-ESM1-2-HR,ssp585,0.0,16.431230121883562,8.658415980938377,24.20403625821809,61.874225929135186,24.619345787973874,26.71268707415471,5.196138514847052
2015-03-04,2015,3,4,MPI-ESM1-2-HR,ssp585,0.0,17.16516620239927,9.232419773789726,25.09792413763663,61.58529542182964,25.27963876152664,26.940463639856556,5.002342742648932
2015-03-05,2015,3,5,MPI-ESM1-2-HR,ssp585,0.0,18.129169468280416,10.746979660284346,25.51138679212562,62.180961546350694,24.300202667136272,27.672968127241294,3.0427869382451793
2015-03-06,2015,3,6,MPI-ESM1-2-HR,ssp585,0.0,17.93089676320229,10.702364128404652,25.159434400881597,65.48764938604637,23.63858382748463,28.011248696849385,1.9166297046213203
2015-03-07,2015,3,7,MPI-ESM1-2-HR,ssp585,0.0,18.125412637679325,11.956067761697426,24.294754011644063,68.42157603613015,21.230138470158813,28.57743390753074,2.3327015944517373
2015-03-08,2015,3,8,MPI-ESM1-2-HR,ssp585,0.6227408148363599,17.956428302702378,11.858786727821915,24.05405720361597,75.52400078278423,19.843255263031505,29.019497268826846,1.7980950061089354
2015-03-09,2015,3,9,MPI-ESM1-2-HR,ssp585,0.6890516207156488,17.927636218461856,12.521694729497547,23.33358571203682,78.18028167557847,18.72984002545466,29.46676833696209,1.8114265939577028
2015-03-10,2015,3,10,MPI-ESM1-2-HR,ssp585,1.2572057690704244,18.18919737768957,11.889581799116312,24.488817625619046,75.46492066930553,20.002704561827613,29.237792352394983,1.45484569945622
2015-03-11,2015,3,11,MPI-ESM1-2-HR,ssp585,4.753184013572506,16.958581542968773,13.336913128628781,20.58024695557977,76.00519511738761,19.18767429319288,29.22335771484375,6.023922373036869
2015-03-12,2015,3,12,MPI-ESM1-2-HR,ssp585,0.06825996069370584,14.008400238537421,8.21661200184642,19.800202816822512,71.60407136177105,21.163437086161633,27.911318093621922,8.4833211794577
2015-03-13,2015,3,13,MPI-ESM1-2-HR,ssp585,0.0,14.556069862907725,6.320587725196403,22.79155200061905,65.09762535720576,24.28489936763576,27.077115450499488,6.153317920497207
