date,year,month,day,model,scenario,pr_mm_day,tas_c,tasmin_c,tasmax_c,rh_pct,rsds_mj_m2_day,rlds_mj_m2_day,sfcWind_ms
2015-01-01,2015,1,1,MRI-ESM2-0,ssp245,0.0,12.213513883997203,5.808286639771198,18.618734457714332,74.26716405316128,20.11661689933402,25.204226933913937,7.633421376754678
2015-01-02,2015,1,2,MRI-ESM2-0,ssp245,0.0,12.797406706262832,5.309498837997376,20.285323079427105,74.35540166969508,19.225451110239497,25.629294885053795,5.446073863024268
2015-01-03,2015,1,3,MRI-ESM2-0,ssp245,0.0,13.76418690499063,5.949979755005573,21.578409230383393,70.49570365030257,20.111829475377817,25.671909735207482,3.6542080347655252
2015-01-04,2015,1,4,MRI-ESM2-0,ssp245,0.026478297716449394,14.629643074410883,7.44091286581073,21.818391460147733,71.07381114021678,19.56383404360912,26.127865665023055,3.1596067485913553
2015-01-05,2015,1,5,MRI-ESM2-0,ssp245,0.22464609674137986,14.973744610228849,8.619386666720054,21.32811406036546,72.56803389585735,19.05585241819288,26.51439532050461,4.375492648348782
2015-01-06,2015,1,6,MRI-ESM2-0,ssp245,0.0,14.213608771986019,8.257236234737897,20.169985978590358,74.58254291972176,19.997743798828125,26.346658382428277,7.20768330266567
2015-01-07,2015,1,7,MRI-ESM2-0,ssp245,0.0,14.482067404158151,9.681879829448452,19.28224063727376,78.13426050071509,17.75873862784964,27.200718485847855,6.732479030317296
2015-01-08,2015,1,8,MRI-ESM2-0,ssp245,0.0,13.938445111050655,7.981621147114093,19.89527207671621,75.43328594770588,19.14001489577997,26.763645842405232,5.75368074771485
2015-01-09,2015,1,9,MRI-ESM2-0,ssp245,0.04929164519961007,13.056410892674203,6.941727668470394,19.17111496221826,76.55932967389215,18.131545473392674,26.611724188332477,5.488451639811197
2015-01-10,2015,1,10,MRI-ESM2-0,ssp245,0.17624574714124613,14.161533443263343,7.230291714694354,21.092773337442388,74.28968469171576,19.661783051837862,26.557246495581456,4.626698733678932
2015-01-11,2015,1,11,MRI-ESM2-0,ssp245,0.02275289118158265,14.941206534964163,7.613483099598725,22.268947813940855,71.25662819283909,20.005263893602713,26.41541243756404,3.411986099566267
2015-01-12,2015,1,12,MRI-ESM2-0,ssp245,0.0,16.96942295428836,9.669019088328234,24.269820149739605,66.52733232675354,20.761117109054815,26.1071859663166,2.2430472504245778
2015-01-13,2015,1,13,MRI-ESM2-0,ssp245,0.0,16.78595627748252,9.982934236787079,23.5889733152963,66.2784597261356,20.506892352394978,25.959318461834016,2.208781673608582
2015-01-14,2015,1,14,MRI-ESM2-0,ssp245,0.0,14.277988854913785,6.333683601754633,22.222324625651066,70.1403633075985,20.829722845158816,25.986987021324286,2.166115270937727
2015-01-15,2015,1,15,MRI-ESM2-0,ssp245,0.0,14.346412433561753,6.933148560237386,21.759688980852996,65.30141636582673,21.58811909659964,25.01440400390625,2.5354839244175476
2015-01-16,2015,1,16,MRI-ESM2-0,ssp245,0.0,13.066319600089674,2.80144836759309,23.331188998196318,65.12520099077068,21.63672018442623,24.876257577164445,1.4613260512794954
2015-01-17,2015,1,17,MRI-ESM2-0,ssp245,0.0,15.98111819074456,8.037984112181974,23.924249267578148,65.91070239791453,20.542262255859377,25.837594484823256,3.040403833806189
2015-01-18,2015,1,18,MRI-ESM2-0,ssp245,0.0,17.334804914297326,10.359897701075843,24.30972063241763,69.88661243876473,20.25498568215292,26.585448291816093,2.619111505362506
2015-01-19,2015,1,19,MRI-ESM2-0,ssp245,0.0,16.546583565467063,11.212982911490373,21.88020039542779,73.61418235236829,18.49670089251409,27.40773198642418,4.097375476295179
2015-01-20,2015,1,20,MRI-ESM2-0,ssp245,0.0,17.084659330441024,10.694388200937096,23.474925790588735,72.82220867553045,20.113321497982838,27.61395438492572,2.8694039746060396
2015-01-21,2015,1,21,MRI-ESM2-0,ssp245,0.0,16.293061036490375,9.077683312254548,23.508440761878862,72.06090737431427,21.170161655513578,26.487902766393447,1.9009666644810328
2015-01-22,2015,1,22,MRI-ESM2-0,ssp245,0.0,16.66355327335214,10.900658179111192,22.42644669996587,69.20728456257471,19.025596351498464,26.9605899157915,3.0769976813936495
2015-01-23,2015,1,23,MRI-ESM2-0,ssp245,0.0,14.909413222015903,8.252368764408322,21.56644283774123,71.36412306822064,20.118056965612194,26.655944166239752,4.357635099379743
2015-01-24,2015,1,24,MRI-ESM2-0,ssp245,0.0,15.143427013960062,9.159064521164213,21.127778000128092,73.27785721242103,19.4740804831583,26.995402455814553,4.764754172882747
2015-01-25,2015,1,25,MRI-ESM2-0,ssp245,0.0,16.277952167114947,10.893342131734569,21.662568873004208,79.10359162711056,18.318669678534835,28.028691916944158,4.7559547528543105
2015-01-26,2015,1,26,MRI-ESM2-0,ssp245,0.27167400556089755,15.91618045327444,11.782933703146366,20.049430705419677,78.09432153753895,18.999251136654713,28.16594175845287,6.806036787606328
2015-01-27,2015,1,27,MRI-ESM2-0,ssp245,0.0,14.795066858510523,8.705912005315085,20.88421704234975,72.40897181776704,20.64534752017162,26.624759578317114,6.365784308949455
2015-01-28,2015,1,28,MRI-ESM2-0,ssp245,0.0,14.603801189485166,8.332300972026575,20.875280561603507,71.38363659968142,20.955453525230535,26.44734536372951,5.325826353062698
2015-01-29,2015,1,29,MRI-ESM2-0,ssp245,0.0,14.373742842543997,7.8691855508773285,20.878297132481666,71.44485815496392,21.183937005315062,26.387137029328898,5.2615360145360395
2015-01-30,2015,1,30,MRI-ESM2-0,ssp245,0.0,15.068091954299032,7.456780505571232,22.679386059703745,68.08434416557272,21.92213977330943,26.38892496958248,2.5280747179125176
2015-01-31,2015,1,31,MRI-ESM2-0,ssp245,0.0,15.39990074282789,8.860831905844456,21.938964576929667,68.37041836097592,20.24924826860272,26.644859948130126,2.9473020248725765
